username,password,ip,goodsId
customer_497307,123,68.18.107.190,1
customer_89484,123,34.116.170.108,1
customer_400107,123,58.69.167.250,1
customer_852265,123,246.36.4.165,1
customer_291488,123,72.50.95.36,1
customer_45151,123,195.202.145.180,1
customer_799499,123,242.44.70.169,1
customer_434245,123,46.167.187.16,1
customer_235785,123,60.171.33.27,1
customer_202130,123,21.235.216.127,1
customer_119926,123,252.163.233.115,1
customer_465092,123,233.134.130.255,1
customer_621758,123,29.212.192.16,1
customer_654016,123,184.118.116.250,1
customer_389385,123,211.69.38.18,1
customer_462719,123,247.93.37.75,1
customer_481496,123,35.16.124.130,1
customer_78752,123,22.147.87.63,1
customer_728374,123,125.42.243.46,1
customer_162772,123,179.8.222.49,1
customer_820448,123,84.196.119.157,1
customer_267116,123,189.39.130.88,1
customer_9275,123,28.26.154.151,1
customer_277395,123,204.71.55.89,1
customer_138087,123,70.197.98.137,1
customer_476766,123,181.164.181.238,1
customer_296749,123,69.53.213.207,1
customer_247068,123,83.115.235.137,1
customer_79802,123,17.21.117.111,1
customer_242557,123,13.86.70.70,1
customer_324338,123,83.76.77.84,1
customer_281330,123,10.254.225.225,1
customer_572102,123,193.177.195.66,1
customer_861269,123,178.103.114.248,1
customer_472615,123,27.53.115.203,1
customer_556621,123,255.100.83.234,1
customer_746520,123,85.225.195.88,1
customer_312129,123,189.239.229.86,1
customer_727139,123,168.118.227.176,1
customer_448195,123,177.158.76.65,1
customer_949082,123,156.173.107.239,1
customer_362910,123,203.57.72.162,1
customer_942101,123,9.129.20.17,1
customer_228692,123,209.153.15.252,1
customer_879309,123,176.58.97.93,1
customer_479356,123,234.106.101.203,1
customer_969338,123,69.130.93.186,1
customer_197983,123,92.174.194.2,1
customer_205245,123,12.179.58.74,1
customer_254770,123,40.103.146.106,1
customer_462056,123,135.193.146.135,1
customer_114025,123,176.221.76.158,1
customer_616042,123,250.186.170.223,1
customer_706852,123,173.177.127.54,1
customer_32018,123,140.96.66.204,1
customer_99948,123,44.74.216.45,1
customer_301557,123,229.80.26.135,1
customer_60838,123,113.111.7.185,1
customer_571491,123,159.131.35.189,1
customer_545086,123,247.193.181.137,1
customer_399105,123,23.223.64.87,1
customer_775200,123,65.115.170.26,1
customer_845725,123,134.98.82.45,1
customer_30950,123,216.191.163.187,1
customer_2503,123,219.216.241.184,1
customer_580057,123,63.91.169.50,1
customer_541703,123,141.235.198.24,1
customer_541859,123,246.64.96.120,1
customer_325545,123,58.119.100.23,1
customer_593199,123,190.51.226.162,1
customer_375518,123,190.163.3.165,1
customer_656690,123,1.144.93.187,1
customer_123220,123,40.109.30.40,1
customer_843546,123,255.121.110.146,1
customer_290831,123,221.96.212.79,1
customer_517645,123,98.43.5.8,1
customer_254628,123,124.196.224.102,1
customer_231672,123,31.4.244.123,1
customer_431784,123,110.19.72.255,1
customer_36076,123,24.173.218.42,1
customer_446056,123,96.94.34.138,1
customer_233802,123,48.58.202.203,1
customer_715725,123,216.94.137.118,1
customer_888964,123,80.63.69.240,1
customer_365493,123,74.59.12.233,1
customer_392362,123,100.22.40.139,1
customer_874450,123,130.223.46.237,1
customer_620705,123,252.202.90.88,1
customer_7567,123,177.112.92.233,1
customer_863624,123,247.141.244.109,1
customer_647501,123,217.99.106.240,1
customer_508190,123,127.124.86.107,1
customer_433433,123,182.169.233.173,1
customer_416602,123,73.138.133.200,1
customer_652272,123,113.115.142.13,1
customer_697058,123,20.36.31.72,1
customer_437214,123,214.135.148.18,1
customer_8,123,223.178.73.28,1
customer_999577,123,226.109.135.174,1
customer_434145,123,235.17.198.118,1
customer_21593,123,235.200.148.184,1
customer_319584,123,174.246.181.231,1
customer_164495,123,38.6.213.164,1
customer_45941,123,104.153.136.194,1
customer_367990,123,58.213.94.24,1
customer_431383,123,201.125.201.48,1
customer_512103,123,101.241.47.173,1
customer_553428,123,95.113.59.92,1
customer_961148,123,194.10.30.74,1
customer_743841,123,194.227.73.135,1
customer_959584,123,80.154.140.220,1
customer_194976,123,187.3.21.15,1
customer_432777,123,185.147.149.141,1
customer_382875,123,161.115.8.240,1
customer_279703,123,119.55.66.165,1
customer_750905,123,92.47.61.48,1
customer_270074,123,241.195.97.184,1
customer_870805,123,185.105.233.41,1
customer_557408,123,161.67.155.205,1
customer_287467,123,195.253.193.15,1
customer_119608,123,146.212.94.11,1
customer_30308,123,28.52.85.130,1
customer_649060,123,25.37.36.30,1
customer_378254,123,132.184.27.89,1
customer_621415,123,97.227.138.74,1
customer_699712,123,104.36.36.160,1
customer_644650,123,217.219.223.16,1
customer_210111,123,186.168.190.156,1
customer_732278,123,132.236.160.144,1
customer_796446,123,204.125.23.153,1
customer_880654,123,66.251.64.220,1
customer_741240,123,14.146.227.94,1
customer_356982,123,131.109.69.228,1
customer_658143,123,82.39.251.19,1
customer_328374,123,48.91.134.244,1
customer_394288,123,182.65.23.65,1
customer_809537,123,174.35.49.44,1
customer_278038,123,23.209.185.91,1
customer_804423,123,32.137.37.137,1
customer_702859,123,84.18.49.91,1
customer_441922,123,127.51.191.2,1
customer_673259,123,158.26.234.151,1
customer_985216,123,183.10.143.247,1
customer_258721,123,254.143.125.193,1
customer_648082,123,37.51.156.47,1
customer_420422,123,132.136.131.12,1
customer_11995,123,149.164.217.46,1
customer_517153,123,41.25.198.215,1
customer_319182,123,164.250.87.31,1
customer_485464,123,87.130.120.171,1
customer_130187,123,11.28.158.231,1
customer_85733,123,69.179.10.210,1
customer_234798,123,186.68.238.200,1
customer_649251,123,32.46.250.121,1
customer_962495,123,153.228.170.47,1
customer_435242,123,41.249.22.181,1
customer_645943,123,160.16.200.43,1
customer_67248,123,131.192.91.70,1
customer_349550,123,174.183.128.126,1
customer_863673,123,123.140.45.46,1
customer_816778,123,250.82.51.129,1
customer_165873,123,25.156.127.170,1
customer_623071,123,131.253.10.74,1
customer_382424,123,176.91.195.19,1
customer_91919,123,87.4.89.128,1
customer_804441,123,236.184.231.37,1
customer_280135,123,249.218.104.125,1
customer_955264,123,241.198.218.253,1
customer_805940,123,74.114.108.2,1
customer_573414,123,251.239.142.3,1
customer_293730,123,206.153.244.247,1
customer_54334,123,242.63.237.105,1
customer_508478,123,181.70.85.128,1
customer_639613,123,213.247.104.73,1
customer_775011,123,115.14.191.251,1
customer_258198,123,190.77.243.178,1
customer_707860,123,158.217.25.19,1
customer_118886,123,242.182.98.187,1
customer_230698,123,137.95.126.165,1
customer_178343,123,14.236.147.175,1
customer_479723,123,101.212.141.41,1
customer_452676,123,62.207.169.252,1
customer_446449,123,177.197.210.47,1
customer_47456,123,129.225.38.49,1
customer_174232,123,85.187.173.139,1
customer_386080,123,155.53.250.70,1
customer_291852,123,35.184.42.180,1
customer_954274,123,210.79.26.233,1
customer_999839,123,113.82.127.40,1
customer_141486,123,63.235.50.205,1
customer_149456,123,212.116.138.208,1
customer_346410,123,111.78.136.60,1
customer_341956,123,58.106.222.90,1
customer_50929,123,76.117.175.251,1
customer_153294,123,175.83.1.145,1
customer_279441,123,156.97.6.109,1
customer_756040,123,76.193.3.62,1
customer_758139,123,12.188.99.101,1
customer_126012,123,155.68.168.160,1
customer_219371,123,137.66.126.4,1
customer_681833,123,155.57.233.62,1
customer_223892,123,185.140.132.51,1
customer_240324,123,117.144.5.238,1
customer_262970,123,47.124.42.76,1
customer_274326,123,199.234.98.122,1
customer_342258,123,231.161.232.46,1
customer_21340,123,237.232.65.196,1
customer_679788,123,113.168.13.141,1
customer_873385,123,247.194.55.241,1
customer_771901,123,91.158.74.19,1
customer_302332,123,140.194.191.141,1
customer_435443,123,162.142.110.116,1
customer_423403,123,90.65.135.26,1
customer_580751,123,55.40.60.41,1
customer_1896,123,118.56.235.194,1
customer_329675,123,164.116.172.38,1
customer_339046,123,18.205.199.75,1
customer_544454,123,224.209.31.194,1
customer_209679,123,35.69.69.241,1
customer_851575,123,60.237.218.27,1
customer_120164,123,211.53.177.112,1
customer_55142,123,84.69.41.42,1
customer_136629,123,8.116.213.177,1
customer_543508,123,17.7.192.31,1
customer_690442,123,245.28.31.17,1
customer_779168,123,85.177.217.208,1
customer_152207,123,74.177.68.126,1
customer_816253,123,102.157.161.70,1
customer_483238,123,149.141.137.99,1
customer_695937,123,154.113.33.199,1
customer_200788,123,189.114.160.129,1
customer_206945,123,32.119.218.141,1
customer_174927,123,189.154.227.139,1
customer_235733,123,141.221.187.32,1
customer_95092,123,160.199.188.216,1
customer_68296,123,81.104.117.18,1
customer_779694,123,207.195.224.2,1
customer_585688,123,70.227.196.67,1
customer_630006,123,156.142.190.165,1
customer_838036,123,240.93.80.72,1
customer_510827,123,78.159.249.184,1
customer_815204,123,16.38.173.37,1
customer_750962,123,242.164.167.129,1
customer_185395,123,97.100.15.80,1
customer_700118,123,34.13.142.98,1
customer_832829,123,223.209.216.82,1
customer_234661,123,194.93.142.127,1
customer_619674,123,170.166.84.191,1
customer_366191,123,192.215.18.28,1
customer_548864,123,255.8.1.150,1
customer_400737,123,145.73.88.155,1
customer_475788,123,179.135.124.191,1
customer_829647,123,193.45.40.6,1
customer_350158,123,182.118.6.225,1
customer_79282,123,107.65.52.251,1
customer_177642,123,17.20.146.120,1
customer_327778,123,95.54.167.70,1
customer_258250,123,51.208.45.213,1
customer_485754,123,179.25.36.60,1
customer_331954,123,4.113.197.113,1
customer_361972,123,231.254.153.155,1
customer_152275,123,226.35.230.14,1
customer_400519,123,115.17.172.78,1
customer_580518,123,81.101.173.193,1
customer_363429,123,220.28.190.1,1
customer_827459,123,35.84.169.157,1
customer_40714,123,102.98.196.19,1
customer_469261,123,171.90.128.233,1
customer_476298,123,9.14.125.66,1
customer_645367,123,46.159.202.203,1
customer_955458,123,84.148.196.242,1
customer_84459,123,204.123.111.133,1
customer_398179,123,152.214.78.24,1
customer_236501,123,22.127.220.163,1
customer_110119,123,53.1.175.43,1
customer_800391,123,155.183.111.88,1
customer_196938,123,164.1.137.139,1
customer_741579,123,94.160.79.234,1
customer_933874,123,178.54.245.227,1
customer_818541,123,17.13.50.88,1
customer_964769,123,214.222.240.228,1
customer_229402,123,55.208.161.228,1
customer_727927,123,49.140.51.11,1
customer_583475,123,24.123.106.210,1
customer_390424,123,25.180.178.125,1
customer_16140,123,208.90.223.174,1
customer_447928,123,130.8.119.237,1
customer_375668,123,196.184.181.242,1
customer_89212,123,34.58.248.165,1
customer_447309,123,61.105.95.13,1
customer_424195,123,93.70.118.208,1
customer_307828,123,186.91.200.180,1
customer_637079,123,137.118.4.217,1
customer_670305,123,13.239.26.164,1
customer_637138,123,183.23.201.108,1
customer_797017,123,252.11.5.234,1
customer_392935,123,132.164.4.69,1
customer_768000,123,171.242.238.129,1
customer_917242,123,138.92.180.24,1
customer_657330,123,20.133.211.101,1
customer_433254,123,165.114.247.114,1
customer_860293,123,107.83.24.18,1
customer_957822,123,247.188.63.66,1
customer_220284,123,29.47.248.2,1
customer_110661,123,139.193.30.45,1
customer_418092,123,220.189.214.23,1
customer_752986,123,103.7.184.201,1
customer_317482,123,75.233.116.88,1
customer_117314,123,112.212.24.165,1
customer_703830,123,219.56.92.208,1
customer_749110,123,178.172.211.124,1
customer_651080,123,160.3.207.27,1
customer_330301,123,216.238.115.93,1
customer_602758,123,221.66.145.229,1
customer_616891,123,227.5.199.237,1
customer_389542,123,242.31.2.111,1
customer_72567,123,95.213.120.143,1
customer_378720,123,142.214.185.125,1
customer_467425,123,192.206.217.68,1
customer_88552,123,195.134.51.94,1
customer_688272,123,105.250.95.76,1
customer_271508,123,232.58.58.245,1
customer_601209,123,59.182.242.210,1
customer_156947,123,28.35.121.72,1
customer_25327,123,159.175.140.92,1
customer_46133,123,198.96.213.39,1
customer_406000,123,69.105.60.127,1
customer_542915,123,90.226.204.202,1
customer_878786,123,193.212.38.108,1
customer_884518,123,12.81.202.118,1
customer_610353,123,54.223.22.204,1
customer_834922,123,234.158.112.248,1
customer_709041,123,165.151.207.36,1
customer_553283,123,42.35.231.254,1
customer_324692,123,121.182.211.41,1
customer_562084,123,178.65.117.21,1
customer_628822,123,226.46.158.128,1
customer_229377,123,149.217.218.187,1
customer_421898,123,219.235.87.247,1
customer_14129,123,106.126.140.198,1
customer_542361,123,200.138.212.188,1
customer_21456,123,93.105.25.124,1
customer_344401,123,155.226.42.173,1
customer_578220,123,86.174.78.239,1
customer_84804,123,43.236.210.97,1
customer_155850,123,97.252.16.12,1
customer_576567,123,5.243.83.40,1
customer_11571,123,87.17.114.141,1
customer_866343,123,234.227.76.164,1
customer_937204,123,78.141.150.124,1
customer_326873,123,49.218.66.149,1
customer_221991,123,69.252.74.106,1
customer_330095,123,14.73.199.246,1
customer_739110,123,179.160.225.15,1
customer_387578,123,191.69.185.180,1
customer_36045,123,174.232.163.127,1
customer_251422,123,31.70.12.130,1
customer_7385,123,226.158.244.92,1
customer_919662,123,184.105.221.43,1
customer_745096,123,123.50.117.71,1
customer_736732,123,175.85.134.231,1
customer_987970,123,4.167.131.125,1
customer_821533,123,21.229.138.200,1
customer_610073,123,219.202.189.180,1
customer_598566,123,129.212.116.136,1
customer_382824,123,3.152.47.235,1
customer_649778,123,42.255.181.57,1
customer_232550,123,60.107.182.185,1
customer_808988,123,49.196.159.126,1
customer_369304,123,61.31.9.238,1
customer_995608,123,196.103.64.102,1
customer_702570,123,190.9.64.121,1
customer_656893,123,173.144.134.234,1
customer_894449,123,99.61.40.227,1
customer_752146,123,191.229.160.254,1
customer_585576,123,69.201.78.135,1
customer_508821,123,59.149.40.121,1
customer_812601,123,178.213.74.243,1
customer_431604,123,112.99.37.255,1
customer_334007,123,194.227.197.107,1
customer_132804,123,132.81.186.151,1
customer_591860,123,69.239.176.147,1
customer_363067,123,199.182.152.80,1
customer_469819,123,161.174.35.161,1
customer_990388,123,59.177.139.187,1
customer_601398,123,192.195.34.174,1
customer_745679,123,124.49.104.92,1
customer_421939,123,205.65.127.72,1
customer_432916,123,190.224.165.144,1
customer_200955,123,110.147.222.219,1
customer_153378,123,130.177.196.68,1
customer_622204,123,38.86.42.246,1
customer_101048,123,3.172.196.217,1
customer_567306,123,148.138.34.221,1
customer_191603,123,191.213.107.210,1
customer_231960,123,131.79.234.181,1
customer_402943,123,6.42.181.216,1
customer_500176,123,12.109.63.138,1
customer_103088,123,30.8.87.119,1
customer_471843,123,14.28.188.121,1
customer_252665,123,68.41.134.183,1
customer_828056,123,1.169.93.218,1
customer_945518,123,161.252.175.132,1
customer_498114,123,215.173.118.16,1
customer_841919,123,243.217.201.86,1
customer_666524,123,244.109.185.161,1
customer_864732,123,246.61.121.31,1
customer_465976,123,160.135.166.198,1
customer_338878,123,49.43.90.109,1
customer_681189,123,210.88.223.104,1
customer_974099,123,170.131.231.199,1
customer_409354,123,50.185.174.182,1
customer_981932,123,109.6.102.161,1
customer_191805,123,85.204.129.54,1
customer_915443,123,231.110.139.157,1
customer_56177,123,34.72.163.14,1
customer_394367,123,71.5.105.173,1
customer_940786,123,183.181.117.175,1
customer_769147,123,115.8.222.208,1
customer_191554,123,194.43.52.191,1
customer_41319,123,103.165.167.49,1
customer_209963,123,44.166.189.206,1
customer_108680,123,187.41.1.93,1
customer_368807,123,83.89.204.129,1
customer_982269,123,79.80.168.94,1
customer_706881,123,98.27.198.150,1
customer_575109,123,43.148.22.63,1
customer_286975,123,43.46.165.27,1
customer_567399,123,57.175.185.55,1
customer_879746,123,217.159.129.169,1
customer_782115,123,232.108.193.122,1
customer_747046,123,128.209.215.153,1
customer_395459,123,231.72.208.23,1
customer_312459,123,169.157.192.135,1
customer_488611,123,93.115.179.190,1
customer_149880,123,210.136.56.142,1
customer_75503,123,129.66.38.139,1
customer_727691,123,94.234.175.4,1
customer_756800,123,157.194.123.255,1
customer_906075,123,127.146.4.201,1
customer_397494,123,139.245.229.171,1
customer_651363,123,39.99.54.250,1
customer_966644,123,61.145.120.23,1
customer_314738,123,98.49.10.54,1
customer_862410,123,162.152.33.97,1
customer_836747,123,196.235.53.127,1
customer_23399,123,199.22.128.89,1
customer_110221,123,238.109.238.167,1
customer_70389,123,128.41.17.190,1
customer_116478,123,142.160.53.170,1
customer_13296,123,60.137.203.36,1
customer_335098,123,118.11.175.2,1
customer_328480,123,195.31.38.155,1
customer_541477,123,182.189.35.119,1
customer_93709,123,61.222.89.223,1
customer_390140,123,51.106.82.238,1
customer_574340,123,3.170.204.131,1
customer_727490,123,236.7.80.202,1
customer_263816,123,79.197.159.204,1
customer_680652,123,221.234.69.231,1
customer_923444,123,191.199.204.218,1
customer_3783,123,124.111.63.67,1
customer_683279,123,204.140.131.26,1
customer_775760,123,40.133.172.88,1
customer_58902,123,213.112.186.41,1
customer_81556,123,147.182.61.65,1
customer_74850,123,240.120.184.73,1
customer_203376,123,43.220.243.194,1
customer_781786,123,209.81.87.192,1
customer_509733,123,239.85.185.138,1
customer_721239,123,120.94.43.193,1
customer_162776,123,252.177.191.152,1
customer_615594,123,255.207.165.70,1
customer_119690,123,129.117.203.21,1
customer_680200,123,101.38.105.96,1
customer_330540,123,239.90.15.223,1
customer_616237,123,81.89.237.139,1
customer_473458,123,98.180.246.64,1
customer_418283,123,7.57.133.8,1
customer_451977,123,221.76.59.220,1
customer_283749,123,236.195.234.68,1
customer_702610,123,225.176.77.30,1
customer_302531,123,149.195.158.193,1
customer_470545,123,204.123.75.229,1
customer_818741,123,90.237.149.238,1
customer_298888,123,71.212.239.199,1
customer_556874,123,226.241.80.204,1
customer_297836,123,93.118.251.241,1
customer_358413,123,150.160.100.2,1
customer_450960,123,208.122.243.45,1
customer_375013,123,239.153.234.113,1
customer_867647,123,196.245.236.140,1
customer_147241,123,23.249.168.143,1
customer_59354,123,106.127.103.7,1
customer_64966,123,238.252.36.144,1
customer_806214,123,165.239.122.196,1
customer_172073,123,68.22.178.43,1
customer_852324,123,91.119.59.11,1
customer_882988,123,149.220.144.67,1
customer_15713,123,32.72.174.24,1
customer_385619,123,8.248.76.229,1
customer_317058,123,112.163.159.50,1
customer_612938,123,215.218.126.240,1
customer_538768,123,86.249.136.192,1
customer_346276,123,205.178.134.67,1
customer_654720,123,72.32.75.115,1
customer_480730,123,140.145.155.214,1
customer_273823,123,71.136.139.227,1
customer_491042,123,205.192.29.185,1
customer_610730,123,153.225.87.228,1
customer_766237,123,58.171.44.126,1
customer_948557,123,110.104.171.37,1
customer_381100,123,233.201.72.75,1
customer_873200,123,220.82.254.207,1
customer_331214,123,132.1.134.162,1
customer_446627,123,148.164.242.13,1
customer_305662,123,126.145.45.79,1
customer_952541,123,248.16.26.150,1
customer_894101,123,162.142.65.255,1
customer_119364,123,181.67.88.125,1
customer_283737,123,151.60.97.206,1
customer_500449,123,229.93.28.159,1
customer_840550,123,159.114.210.112,1
customer_917319,123,72.45.230.127,1
customer_162142,123,123.209.4.10,1
customer_781751,123,62.37.171.82,1
customer_852482,123,108.70.97.62,1
customer_477051,123,26.22.210.59,1
customer_890345,123,159.87.147.186,1
customer_734509,123,49.172.229.191,1
customer_234713,123,54.4.113.114,1
customer_659504,123,249.230.48.110,1
customer_423653,123,66.243.189.106,1
customer_165974,123,106.177.24.188,1
customer_625136,123,144.211.49.245,1
customer_669947,123,204.4.248.112,1
customer_531109,123,57.220.72.135,1
customer_777002,123,56.132.48.64,1
customer_140711,123,173.76.117.242,1
customer_154263,123,55.37.22.153,1
customer_815082,123,185.194.215.116,1
customer_867670,123,69.2.34.34,1
customer_63646,123,129.224.218.140,1
customer_981143,123,90.144.76.76,1
customer_29810,123,187.223.232.185,1
customer_991732,123,172.87.88.7,1
customer_388168,123,50.38.36.61,1
customer_257481,123,168.157.41.148,1
customer_712223,123,23.41.53.82,1
customer_890034,123,29.72.201.153,1
customer_382439,123,174.154.125.31,1
customer_801525,123,56.207.247.13,1
customer_899733,123,57.163.68.88,1
customer_122360,123,11.250.241.202,1
customer_494190,123,203.4.213.63,1
customer_516258,123,119.78.118.167,1
customer_635432,123,9.91.191.149,1
customer_770834,123,229.88.241.111,1
customer_96134,123,41.80.200.190,1
customer_260690,123,146.70.50.205,1
customer_103990,123,246.24.134.255,1
customer_676266,123,72.236.235.64,1
customer_503647,123,173.11.208.148,1
customer_373657,123,155.123.18.97,1
customer_958329,123,36.219.194.203,1
customer_335914,123,23.142.172.151,1
customer_588344,123,241.134.202.15,1
customer_513864,123,144.180.144.236,1
customer_451343,123,171.200.133.75,1
customer_310704,123,209.78.128.45,1
customer_358905,123,246.144.77.181,1
customer_313773,123,11.6.134.164,1
customer_808719,123,143.129.208.96,1
customer_190896,123,33.249.22.160,1
customer_939203,123,29.121.191.40,1
customer_628904,123,238.143.134.240,1
customer_92153,123,116.124.188.10,1
customer_139659,123,152.236.79.128,1
customer_526051,123,33.201.169.144,1
customer_89984,123,3.22.150.242,1
customer_990799,123,133.41.11.76,1
customer_916773,123,17.66.248.213,1
customer_598660,123,31.189.107.64,1
customer_721839,123,106.235.12.185,1
customer_284083,123,97.171.79.165,1
customer_274851,123,229.170.210.240,1
customer_554302,123,54.162.242.158,1
customer_846340,123,116.47.85.86,1
customer_97032,123,2.76.34.206,1
customer_610654,123,77.41.54.223,1
customer_167964,123,166.177.174.166,1
customer_160216,123,96.127.173.24,1
customer_362725,123,68.152.132.137,1
customer_517777,123,11.228.143.7,1
customer_430952,123,253.221.83.41,1
customer_685578,123,175.14.77.50,1
customer_71917,123,249.141.185.114,1
customer_461265,123,194.184.23.147,1
customer_410655,123,113.156.180.210,1
customer_823435,123,210.13.142.168,1
customer_736599,123,255.15.108.184,1
customer_94340,123,69.120.52.223,1
customer_295602,123,149.104.93.52,1
customer_533312,123,20.15.148.165,1
customer_239130,123,140.129.39.74,1
customer_546094,123,96.208.128.157,1
customer_882006,123,201.227.87.143,1
customer_413740,123,64.83.188.54,1
customer_820822,123,222.125.121.203,1
customer_641870,123,33.219.151.67,1
customer_189515,123,89.254.194.181,1
customer_611956,123,231.91.241.68,1
customer_105834,123,193.102.9.252,1
customer_28122,123,48.53.193.113,1
customer_782381,123,3.163.144.172,1
customer_694345,123,91.186.162.50,1
customer_169375,123,229.198.249.88,1
customer_113000,123,9.156.165.195,1
customer_94935,123,31.92.161.11,1
customer_357960,123,115.197.113.181,1
customer_849416,123,194.218.198.201,1
customer_712231,123,52.12.237.211,1
customer_324212,123,162.4.186.157,1
customer_285305,123,72.136.236.67,1
customer_372982,123,66.210.120.149,1
customer_445268,123,204.166.238.55,1
customer_938244,123,14.97.123.123,1
customer_464718,123,103.2.32.131,1
customer_430244,123,106.57.219.224,1
customer_755985,123,8.239.221.85,1
customer_664636,123,182.159.168.58,1
customer_376686,123,96.127.152.116,1
customer_290370,123,88.105.17.243,1
customer_234150,123,158.212.20.229,1
customer_702752,123,150.133.46.45,1
customer_412288,123,237.180.179.6,1
customer_254325,123,3.33.48.234,1
customer_890195,123,39.77.249.6,1
customer_737757,123,71.250.239.236,1
customer_509621,123,71.47.168.130,1
customer_48901,123,24.250.240.131,1
customer_136844,123,139.194.80.75,1
customer_137179,123,246.67.115.31,1
customer_89662,123,84.186.248.142,1
customer_837361,123,149.79.119.181,1
customer_690559,123,233.62.133.42,1
customer_782714,123,35.183.138.121,1
customer_890104,123,122.62.159.182,1
customer_795034,123,26.198.84.239,1
customer_322096,123,249.162.167.20,1
customer_654692,123,2.103.55.107,1
customer_905202,123,223.235.101.242,1
customer_655624,123,168.213.224.47,1
customer_626864,123,94.187.102.234,1
customer_527408,123,32.57.227.48,1
customer_101515,123,204.132.141.188,1
customer_522263,123,96.25.38.220,1
customer_327915,123,74.234.25.194,1
customer_750899,123,168.83.35.128,1
customer_31643,123,101.1.226.118,1
customer_848716,123,250.213.105.160,1
customer_833472,123,74.84.207.97,1
customer_107598,123,105.182.76.185,1
customer_493042,123,250.165.86.108,1
customer_9242,123,16.125.169.192,1
customer_517846,123,90.98.114.63,1
customer_107610,123,195.118.11.101,1
customer_883043,123,45.36.203.89,1
customer_738666,123,135.174.55.245,1
customer_924255,123,200.217.163.211,1
customer_891162,123,223.103.226.101,1
customer_860084,123,144.37.127.40,1
customer_600977,123,124.148.99.52,1
customer_226973,123,149.40.228.143,1
customer_889174,123,129.145.151.152,1
customer_184877,123,192.114.41.178,1
customer_827743,123,63.11.125.195,1
customer_466756,123,111.140.32.122,1
customer_778541,123,168.108.17.155,1
customer_24045,123,15.75.18.87,1
customer_994528,123,242.166.165.103,1
customer_593424,123,123.6.84.108,1
customer_170855,123,97.191.243.136,1
customer_917019,123,48.234.3.129,1
customer_444819,123,239.254.18.98,1
customer_398551,123,24.104.237.43,1
customer_622815,123,77.101.221.52,1
customer_837203,123,212.49.83.101,1
customer_956803,123,161.112.192.78,1
customer_689864,123,119.231.191.3,1
customer_456109,123,51.226.248.176,1
customer_449965,123,32.83.177.82,1
customer_41418,123,169.102.85.123,1
customer_957999,123,204.115.131.206,1
customer_694988,123,151.110.181.23,1
customer_520060,123,66.104.214.49,1
customer_63562,123,80.100.5.192,1
customer_574113,123,27.204.221.171,1
customer_961084,123,123.131.22.189,1
customer_65002,123,253.224.249.127,1
customer_489832,123,190.21.148.202,1
customer_571337,123,33.205.70.25,1
customer_947916,123,119.194.238.124,1
customer_191105,123,142.201.228.226,1
customer_225575,123,253.56.13.160,1
customer_931553,123,204.43.47.145,1
customer_8052,123,208.249.70.68,1
customer_295037,123,41.207.90.66,1
customer_238361,123,246.244.143.136,1
customer_750215,123,208.110.209.254,1
customer_912627,123,143.149.247.248,1
customer_781668,123,159.120.16.25,1
customer_987140,123,205.213.106.237,1
customer_222951,123,11.105.138.7,1
customer_216754,123,78.9.219.144,1
customer_506070,123,180.28.124.192,1
customer_77342,123,34.119.131.252,1
customer_636753,123,131.8.94.71,1
customer_976515,123,105.72.19.61,1
customer_42142,123,168.246.23.68,1
customer_560538,123,180.208.131.179,1
customer_329949,123,34.187.144.4,1
customer_354656,123,13.228.187.142,1
customer_235614,123,10.65.165.140,1
customer_129344,123,103.116.243.12,1
customer_891476,123,113.230.55.237,1
customer_828348,123,136.215.251.49,1
customer_406349,123,124.151.235.54,1
customer_345857,123,79.27.188.198,1
customer_97320,123,119.92.57.189,1
customer_908878,123,83.49.85.204,1
customer_798339,123,28.205.176.66,1
customer_441764,123,97.54.153.175,1
customer_196171,123,92.29.150.72,1
customer_603434,123,135.112.180.24,1
customer_536955,123,105.157.139.178,1
customer_263831,123,198.153.130.113,1
customer_544972,123,237.181.169.67,1
customer_651647,123,138.216.20.65,1
customer_751578,123,128.80.56.242,1
customer_435719,123,158.243.61.27,1
customer_333527,123,118.248.26.121,1
customer_13951,123,24.140.15.194,1
customer_144674,123,111.55.176.5,1
customer_116725,123,201.59.158.37,1
customer_218375,123,114.80.152.103,1
customer_440366,123,30.165.151.157,1
customer_682959,123,137.160.198.237,1
customer_707485,123,54.35.55.113,1
customer_677302,123,1.34.29.199,1
customer_281548,123,183.206.172.57,1
customer_933618,123,119.6.66.134,1
customer_539709,123,11.143.146.119,1
customer_779916,123,148.129.141.212,1
customer_467308,123,157.219.210.122,1
customer_162957,123,224.20.79.121,1
customer_841032,123,7.101.42.72,1
customer_695884,123,127.23.190.179,1
customer_49487,123,136.71.246.61,1
customer_99580,123,231.9.59.150,1
customer_445604,123,215.140.127.83,1
customer_169330,123,93.62.212.171,1
customer_109886,123,100.132.45.192,1
customer_350059,123,133.202.36.110,1
customer_827103,123,38.56.2.156,1
customer_595837,123,141.71.249.211,1
customer_847985,123,249.214.39.118,1
customer_964553,123,12.165.205.131,1
customer_75849,123,131.196.33.4,1
customer_671293,123,244.213.113.163,1
customer_829683,123,118.98.3.54,1
customer_83240,123,132.99.163.237,1
customer_453139,123,61.51.81.218,1
customer_731165,123,59.146.16.214,1
customer_224639,123,243.255.216.30,1
customer_101287,123,163.235.216.209,1
customer_503729,123,135.238.73.75,1
